TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
181.845333333,-247.737,24.1767,2.48453,23.0211,-2.1015,5.90611,-1.21248,4.53008,-4.09531,2.46489,-3.0193,2.78003,-0.0179145,6.57733,-0.289566,4.77275,-2.11364,2.30031,0.340185,1.71473,-5.46315
181.866666667,-182.586,12.8221,3.73463,14.1819,-4.31226,7.28292,1.56716,-0.724882,-6.8425,-3.15988,-2.00148,3.8613,8.91451,5.79199,-0.414328,3.85934,-1.79797,2.83406,0.267263,1.73919,-3.02668
181.888000000,-223.621,25.071,5.4588,15.5906,-2.00212,6.03168,-1.76218,0.541251,-5.06838,-2.29513,-4.70078,7.03613,10.7096,10.7995,-3.01632,1.0659,-2.93057,6.52436,3.46157,1.02799,-8.2449
181.909333333,-223.132,33.5634,7.29601,13.072,-1.80467,11.4582,0.0299177,2.95076,-6.36708,-1.51288,-5.07489,8.28169,5.67712,11.2003,-5.35208,1.88392,-1.39629,0.15621,0.686017,0.933352,-9.42728
181.930666667,-227.348,31.8812,5.61109,13.3798,-6.21251,10.0126,1.58971,3.55298,-6.33862,3.87036,-3.9252,7.14892,5.88045,12.3141,-7.60548,-0.407263,-5.9778,0.260104,-2.27029,0.485152,-7.0273
181.952000000,-230.019,33.3824,2.591,12.5377,-5.55379,7.40066,-4.28948,1.38678,-5.12793,3.94545,-5.30353,12.2406,8.02548,12.0937,-6.92303,2.47708,-3.25383,2.11062,3.6164,1.21997,-6.95169
181.973333333,-231.373,34.2314,1.8743,16.1771,-6.37791,5.74929,-3.66831,4.57948,-6.21047,4.98941,-3.56404,11.5369,5.38183,12.3908,-7.43891,2.71173,-4.16219,3.03464,3.34793,5.25994,-6.62559
181.994666667,-228.236,33.3649,8.74297,13.4173,-6.13111,3.5956,-3.58966,-0.562476,-5.31219,4.64455,-2.84335,8.66557,7.40327,6.78178,-6.65357,-0.028735,-4.76109,0.706222,3.33859,4.05254,-4.3463
182.016000000,-228.595,32.6948,11.3534,9.8014,-6.13594,3.32871,-1.34877,3.85557,-4.13124,2.09656,-2.42058,7.49759,6.80445,4.69217,-8.7507,-1.82941,-1.60543,3.27677,4.82232,1.78615,-4.46778
182.037333333,-236.337,30.4637,11.8635,12.2712,-5.07987,4.3517,-3.75331,4.31379,-5.87558,3.33839,-0.799063,6.19906,5.42883,5.93465,-7.29258,-0.604204,-2.40736,4.49071,1.96716,3.40573,-3.59555
182.058666667,-241.854,33.9109,9.63797,9.32049,-6.80196,6.73541,-6.09117,4.82864,-7.51114,4.76049,-3.32569,9.83801,7.41281,11.0207,-8.39779,0.473929,-3.08728,7.80138,3.50145,2.98417,-5.80829
182.080000000,-253.535,34.7748,7.58262,10.4248,-4.59568,6.7758,-4.12968,6.56784,-11.6546,3.26887,-0.792113,12.7973,6.90008,10.7286,-8.38679,-1.20009,-3.24746,8.91134,3.4396,5.94475,-5.18937
182.101333333,-261.125,34.8614,9.8509,9.42351,-1.97767,3.21768,1.7842,8.78423,-6.88961,0.970763,2.59412,9.21274,4.69393,3.76848,-6.83738,-1.6398,-0.40479,6.77531,4.41932,5.20644,-2.77066
182.122666667,-281.125,42.3882,9.7859,9.05248,-8.43064,7.92511,-2.76782,4.10067,-10.5206,4.83618,-0.281846,13.1004,10.8092,10.0927,-3.7121,0.81104,0.119636,6.01277,7.18747,3.16603,-2.32867
182.144000000,-284.106,44.05,10.227,6.44928,-3.65318,3.23321,3.68607,3.50763,-5.33339,2.27754,2.54155,15.5711,11.601,8.61349,-6.15957,-2.17302,-1.60021,6.39068,6.74595,4.46397,-5.80234
182.165333333,-215.26,15.65,1.96896,5.97617,1.70176,5.34627,0.378723,6.49325,-7.1063,7.97634,8.363,8.31228,7.71799,6.49288,-6.09726,1.36671,-4.87182,3.14873,2.67803,4.99282,-0.529811
182.186666667,-227.831,10.2099,-0.471521,3.81769,3.11374,6.03403,2.6655,6.45482,-4.65927,10.1517,7.65334,12.4286,6.76813,7.19314,-4.80175,-0.596221,-6.11162,4.70923,2.9146,4.04021,-4.12095
182.208000000,-217.79,11.4313,-2.81269,10.0859,2.38048,5.5828,2.43327,5.43723,-5.06416,12.7293,7.2483,8.76906,7.49633,9.1801,-5.1767,-2.44109,-3.23897,3.43932,0.178072,1.50564,-3.30788
182.229333333,-217.657,7.84164,-4.07184,15.8186,4.23025,4.17224,0.481592,5.87741,-3.24799,11.5686,5.2575,9.97834,6.74161,9.83179,-4.17813,-2.90291,-2.5448,3.82935,1.47936,4.25681,-3.58557
182.250666667,-220.136,9.31506,-3.90681,14.6607,5.08727,3.20666,-1.44274,4.31802,-3.82114,7.88595,5.83706,9.91409,5.96973,7.77867,-2.93163,-1.51921,-2.02944,4.15317,0.63359,3.02132,-2.26474
182.272000000,-223.701,16.9969,2.7365,18.752,5.51581,14.4243,-1.71599,3.34078,-6.89033,8.27706,2.45699,8.49122,-0.934027,4.82519,-5.93591,-3.53153,-9.68998,3.45423,0.344103,5.48576,-1.26901
182.293333333,-224.944,24.1951,4.12846,19.7034,5.3612,14.1624,-8.19461,3.06923,-4.17151,4.66025,-4.75236,7.45628,-2.33116,6.61708,-6.83562,1.1123,-5.5696,4.0976,-1.38636,3.82655,-7.10871
182.314666667,-227.441,26.0875,7.72968,15.23,1.0821,10.5127,-6.84947,0.349629,-6.20702,5.05504,-4.86436,8.37495,-5.45658,4.86105,-5.6258,1.06766,-4.63373,6.14911,-1.53693,4.647,-7.16661
182.336000000,-228.239,26.3813,7.27377,19.4913,1.93976,11.0104,-9.60617,-1.38726,-5.06688,6.45067,-5.59807,9.4784,-5.40658,6.3612,-2.85327,5.16709,-10.2667,4.91349,-2.66185,5.62494,-4.03516
182.357333333,-231.744,26.1449,4.08765,17.4647,1.70916,14.3338,-8.69507,2.91056,0.225059,7.39578,-9.59174,8.48452,-1.34199,7.05351,-7.15863,0.647676,-8.3159,5.30256,-0.589955,6.88158,-4.48666
182.378666667,-231.026,27.6946,0.972295,16.6739,0.709618,12.5245,-8.97675,0.443852,-1.6466,6.70006,-9.3744,6.77643,-2.63719,10.0329,-3.76912,4.36518,-4.29393,5.90521,1.12513,5.19924,-3.7224
182.400000000,-239.074,29.0942,3.2977,17.5684,-0.718954,11.7528,-7.53093,-1.09674,-1.36003,9.73116,-9.38522,7.11706,-1.56435,12.1789,-3.12483,2.28599,-6.34236,6.24179,1.40933,3.64039,-2.71634
182.421333333,-247.902,31.1389,5.97016,18.5197,-0.638313,10.3564,-6.18639,1.00456,0.022011,5.49107,-8.38081,8.91998,-1.60152,8.76801,-3.77664,3.64704,-8.98429,2.39419,-2.65609,3.83711,-1.72688
182.442666667,-253.07,35.3647,9.09423,16.7021,-2.05818,9.59095,-0.455508,-0.294873,-6.20892,3.53288,-8.85831,11.6603,-2.07119,6.62973,-5.25569,2.57953,-7.17014,6.28029,-2.30278,1.35599,-4.03874
182.464000000,-257.444,43.0599,5.29614,21.9527,-0.336368,8.65707,0.539958,-0.160818,-6.73656,4.92197,-9.58171,7.4513,1.22606,8.23529,-3.70531,0.205287,-4.44611,2.55311,-2.30972,1.84741,-2.59875
182.485333333,-265.611,45.6222,0.472353,24.9425,-3.61912,13.0436,-2.51746,-1.03932,-5.92487,10.3023,-8.61167,5.73935,-0.384523,3.56279,-6.11044,1.08491,-3.54838,1.74712,-0.958048,1.76937,2.17832
182.506666667,-251.476,32.5096,9.25518,16.4075,2.60848,7.81243,2.0211,1.60359,-3.49606,5.50328,-7.64322,1.45135,3.28448,4.063,-0.800041,-1.31224,-5.16081,-0.591599,-0.993456,0.533037,-2.66429
182.528000000,-246.968,26.5735,14.8293,17.6569,1.14149,8.41114,0.689823,2.03629,0.671252,5.43891,-6.03833,2.0637,2.19302,5.02396,-1.82766,-0.563623,-5.52423,0.0767964,-0.725591,2.07934,-1.07357
182.549333333,-231.764,27.987,8.58022,14.5041,-0.172379,10.9933,-4.73365,-1.60523,3.78533,0.430937,-7.02084,4.94021,0.833753,4.77043,-3.2323,0.821403,-2.83621,3.71419,-0.873811,1.08623,-0.419029
182.570666667,-230.577,25.4879,5.08564,12.8136,4.81009,11.8176,-6.87579,-2.39997,4.06131,4.86743,-3.42637,8.385,-0.757934,2.41023,-4.23868,1.81581,-0.912317,3.34195,-4.00382,2.19117,-2.44741
182.592000000,-234.819,25.6887,2.7067,12.1872,2.93555,10,-4.78643,1.12259,4.03594,5.39291,-1.82871,11.3293,-2.49941,2.75124,-6.15108,4.31401,-2.92342,4.69018,-2.95493,1.84324,-0.419692
182.613333333,-237.886,24.5493,6.47893,11.2176,2.07601,8.36354,-5.85072,-1.68623,0.652913,4.71251,-1.68952,10.336,0.0380448,3.93982,-2.25709,3.52746,-0.598625,4.17716,-0.24394,1.12137,-2.54965
182.634666667,-241.579,25.3247,8.37186,9.68944,-3.55056,12.8398,-2.40689,-5.32745,-1.21125,2.50027,-4.47053,8.69005,2.03291,4.9742,-1.81146,6.56526,2.01295,4.34132,0.637409,1.67957,-2.62006
182.656000000,-248.775,20.4116,8.17351,16.1015,1.32098,5.28989,-3.95307,-1.12293,-1.09528,4.16895,-3.59058,8.17902,2.76971,5.23777,0.730351,2.76601,0.708219,7.33815,1.4646,4.5033,-2.88376
182.677333333,-236.498,27.5395,8.66347,9.30207,-5.02799,10.7718,-6.20953,-3.94086,0.622604,8.06885,-4.92799,7.32607,1.97447,2.30864,-4.42032,4.68287,0.325424,4.29678,0.766781,4.20068,-5.27825
182.698666667,-221.762,26.9494,5.84974,4.09066,-3.46452,8.80696,-2.72285,-2.7051,1.38359,7.44928,-3.11802,6.66679,4.95559,1.85479,-4.90656,1.78574,-3.11574,3.45867,2.55357,3.45006,-2.32234
182.720000000,-188.342,17.648,0.555843,6.50515,-2.17361,3.5547,-0.593242,4.13875,1.45492,3.7474,-4.09351,2.8161,-1.89519,1.37063,-2.44068,4.51961,0.397016,4.62982,0.931932,2.64128,-2.28946
182.741333333,-192.783,20.623,0.827076,8.79834,-4.45599,4.90306,-1.47396,3.59487,-3.17865,7.17341,-2.66833,3.7257,-0.490322,4.29041,-3.65603,-1.66092,-4.65028,4.2089,-1.06352,0.00918509,-4.33541
182.762666667,-196.022,21.4053,0.880598,7.23521,-4.66717,7.98309,1.11463,3.42393,0.607768,6.9382,-1.89362,3.12159,-0.66758,0.472806,-3.89227,1.48171,-2.49859,5.0529,0.515406,1.01125,-2.67075
182.784000000,-200.298,25.5178,4.77645,8.64084,-3.54226,6.26143,-2.10323,3.52096,-0.85078,5.48238,-1.33106,2.81617,2.19231,0.823552,-3.0001,0.0835787,-6.70095,2.73062,1.31398,1.31889,-4.61744
182.805333333,-208.194,26.8437,1.23241,9.65245,-5.98322,4.71878,-2.98302,0.0585082,-1.06436,5.04425,0.183645,4.67564,3.40875,-1.43969,-2.19796,1.89645,-5.83986,4.44852,-0.985099,2.92242,-4.00092
182.826666667,-211.428,27.9607,2.17313,7.60448,-2.7904,8.55597,-1.3964,-3.31945,3.84281,6.68983,-4.16141,4.06613,4.86278,-2.24944,-1.46759,0.854372,-5.75145,5.05673,-0.622514,0.0463058,-4.80147
182.848000000,-216.064,30.8371,-0.217179,10.3713,-3.3379,7.68543,3.31705,-3.69786,0.867644,0.612352,-1.3088,1.44658,4.90981,-1.3009,-5.35034,2.64551,-4.91441,8.2738,-0.98536,3.49122,-4.32668
182.869333333,-214.166,29.0313,0.0232033,8.63035,-4.77785,6.95944,0.340196,-2.04924,-0.291092,6.98126,-1.34067,1.18174,2.55939,-2.32267,-3.06661,6.20324,-5.71733,5.70727,-0.466393,2.05108,-4.20396
182.890666667,-210.875,26.9684,1.70336,9.25504,-0.37879,8.79365,-1.03945,-1.92623,-0.450893,5.23617,-1.04574,2.27937,3.34797,1.12066,-4.73003,1.97682,-4.3544,4.46439,-0.772101,1.6925,-1.74079
182.912000000,-216.316,23.7837,3.1353,8.81581,0.616247,6.73166,-3.9104,-2.3462,0.981725,6.20823,0.190522,2.37417,3.32878,-2.83579,-2.31684,2.26589,-3.43769,4.65546,1.76584,2.62934,-3.5523
182.933333333,-219.149,23.9378,3.892,9.67736,-0.855139,6.77537,-3.9572,-4.59926,0.0966786,6.40325,-0.379971,3.20582,5.60052,1.24164,-3.13338,3.91188,-5.22704,1.87975,1.38048,2.85095,-3.22598
182.954666667,-222.353,25.3364,6.26699,10.6702,4.13799,7.07446,-8.09595,-4.3916,-2.21057,1.75866,-0.403591,5.00369,4.14986,-0.247701,-1.23762,8.00087,-2.96525,2.94759,-0.165421,2.07164,-3.46198
182.976000000,-232.305,25.1844,5.2366,10.6875,2.73063,8.41234,-5.90011,-3.32813,-2.30072,4.06568,-1.53804,5.41952,2.85056,1.90059,0.986255,7.45067,-1.77466,5.98156,-1.56101,2.43126,-2.97474
182.997333333,-242.135,21.4175,6.13686,14.8326,-3.2742,5.71166,-1.38494,0.302866,-8.0374,10.1577,-0.840474,4.13095,6.6635,5.43252,-2.147,3.89557,-0.102741,4.50067,0.656063,4.09567,-1.56156
183.018666667,-257.112,26.8565,8.02703,11.4929,-0.658644,8.66812,-3.86824,3.8508,-2.4926,8.64692,-0.315629,8.44163,3.11309,6.71644,-4.91567,5.09286,-2.90026,5.79326,1.93085,3.62825,-1.37591
183.040000000,-248.912,21.5586,8.81477,14.6726,1.08074,9.31944,-4.22828,0.404563,0.809169,3.59052,-3.42836,4.95781,2.09709,3.30518,-2.529,7.60519,-1.99085,5.97337,3.38543,4.2427,-0.527481
183.061333333,-253.548,28.3569,8.50076,16.0869,2.58285,8.86567,-3.36098,0.284019,-0.5358,4.09884,-4.57923,5.57059,1.63751,4.02951,-6.06942,2.92045,-4.68616,1.33275,2.56316,3.15488,-1.04258
183.082666667,-254.9,20.5479,7.40796,14.5762,4.99466,16.9091,-3.34455,0.937896,-0.829264,5.92531,-5.77853,5.54276,0.373815,1.00093,-2.57492,5.44867,-2.73115,5.05554,2.84154,1.48416,-2.05873
183.104000000,-247.785,22.7746,10.6014,15.1864,7.83062,12.4449,-5.16491,-4.75765,-4.4464,2.91065,-5.04168,3.16903,0.0308081,1.35653,-2.62602,5.14329,-2.88728,2.31243,3.27606,3.47837,-0.185264
183.125333333,-241.486,25.8006,6.70432,14.9713,5.24864,13.694,-5.32628,-2.78318,0.247663,3.27142,-7.71507,0.241659,-1.13432,0.305136,-2.96402,6.25894,-0.862841,2.89488,1.37235,4.35669,0.290936
183.146666667,-223.445,8.68943,15.6811,8.13726,11.3417,9.37394,-6.14154,-3.65135,1.60189,5.89488,0.473157,-0.0594496,-0.493639,2.02373,-0.296061,4.57593,-2.11299,-0.295223,1.60901,5.27881,-0.88955
183.168000000,-212.703,9.5254,11.3151,11.2422,6.29923,9.92357,-1.51321,-1.59258,-1.89751,3.48639,-2.17906,2.82511,1.34891,0.864173,-0.631187,3.34738,-2.89955,1.84499,-0.392847,3.63838,-1.78282
183.189333333,-214.137,7.60156,8.49175,11.5917,4.31209,8.96545,-4.0922,1.34826,-2.65975,3.19113,1.5437,5.11292,-0.728248,2.86629,-2.49301,3.08678,-5.22792,1.59115,-1.35308,2.47321,-4.45547
183.210666667,-218.999,17.4588,14.5595,10.9337,-1.56425,7.69944,-1.56896,-3.09713,-1.54118,5.5064,-0.0752718,-1.89082,-0.470978,5.63127,0.720302,3.96648,-3.99011,1.71446,1.16537,2.73488,-4.10743
183.232000000,-223.878,19.5723,9.04599,7.62923,-2.09242,8.18601,-1.00991,0.0949011,-0.567293,5.98266,1.46044,1.41142,-0.346393,4.08889,-0.000659054,2.14287,-5.3527,-0.5005,-0.0791037,3.88783,-4.32381
183.253333333,-220.924,22.86,9.46806,7.93025,0.100156,7.15343,-3.4404,-1.85623,-0.0784348,2.23124,0.0314832,0.989514,2.0715,4.74636,-1.48904,2.1788,-2.50955,1.05165,1.09312,2.46554,-3.92196
183.274666667,-226.655,22.3938,6.9438,10.1408,-0.516585,5.07838,-1.05999,-0.128602,1.30025,4.03124,-0.933997,0.951178,2.26886,3.80131,-2.37846,2.82234,-0.0748824,3.37562,1.7025,1.1283,-3.40772
183.296000000,-230.234,24.0726,7.54658,12.3681,-0.474226,5.31804,-1.39827,-0.253118,1.75543,2.88356,-2.44538,1.71836,1.32188,3.70095,-3.49156,2.384,-1.10739,3.09967,0.489368,1.36593,-5.12122
183.317333333,-230.899,25.2265,6.39478,10.5114,-4.07576,8.06124,-0.699801,2.75645,1.28596,3.62123,-5.15867,2.31698,2.85915,2.83758,-2.42382,2.95301,-3.24896,3.36923,3.74445,1.22018,-4.29886
183.338666667,-228.576,25.5585,4.55412,13.2742,-3.77866,8.91455,-1.9229,5.03888,-0.153325,1.83798,-3.90727,3.2277,1.21597,5.39565,-2.92133,4.43528,-3.96904,1.80904,-2.10762,0.903439,-0.747384
183.360000000,-228.201,26.9609,2.21261,13.9494,-0.437055,3.02637,-1.44751,6.69866,-0.323844,4.4269,-2.70689,2.61177,0.656228,3.05831,-2.94959,3.06397,-4.31815,3.19044,-2.20204,2.34781,-1.08358
183.381333333,-234.793,21.3632,0.81959,14.8654,-1.13735,5.09591,-0.088374,5.51732,1.18926,7.63861,-0.85424,2.65496,1.93641,5.44555,-4.53954,0.0815692,-4.83833,2.85361,-2.7777,2.16691,-1.54707
183.402666667,-228.237,21.398,-0.854804,16.5699,0.413623,5.11398,2.13954,9.96841,1.78917,6.09099,-4.67622,2.85261,4.65467,3.61112,-4.68406,0.363662,-4.32228,3.14474,-3.41914,1.65007,-1.35541
183.424000000,-233.101,20.3461,-6.60925,16.7838,1.5065,3.6854,0.122688,7.78964,2.65556,6.0629,-4.79583,2.65261,0.751396,3.25219,-2.29166,5.83327,-2.08662,4.79479,-1.11377,3.35115,-1.55836
183.445333333,-235.8,20.2691,-9.00934,14.4251,1.22315,4.77184,1.60023,10.7172,-0.307206,3.58791,-6.44247,5.37738,0.602938,2.39116,-2.63389,5.29942,-0.322944,7.38996,1.7829,2.48612,-2.97578
183.466666667,-234.005,23.013,-6.12887,15.4911,-1.00424,4.72146,3.03117,11.0147,-0.378925,3.74478,-6.12957,5.16434,1.2097,4.6968,-1.0108,4.48046,-3.45148,5.44103,-0.919488,3.03375,-3.88679
183.488000000,-231.256,21.9005,-5.63053,15.2466,1.65197,4.03818,-2.59938,7.86673,1.16139,3.06468,-4.01162,3.34268,-1.17543,4.21482,1.113,4.43531,-3.66974,4.7083,-1.47728,-0.152563,-3.30358
183.509333333,-230.72,18.821,-6.03974,17.8724,0.238972,1.85464,-1.44124,12.8556,1.9779,6.14984,-3.03464,5.40536,-1.21964,1.77388,-1.17041,1.17615,-4.72689,6.49982,-2.23046,0.232004,-5.56112
183.530666667,-227.693,27.2746,-5.15336,14.7137,-3.86854,3.7157,-0.875497,11.8623,4.37552,8.06072,-5.82795,3.6405,-3.31748,3.85567,-2.45114,0.325782,-7.44003,7.0765,-0.348047,1.77595,-3.46258
183.552000000,-227.099,26.1414,-3.95861,12.6654,-2.03514,1.44015,-1.08528,8.79679,2.49649,4.62283,-4.16156,3.17728,-0.839996,4.2969,0.79529,1.01416,-5.07448,7.84226,-1.56806,-0.67728,-2.29284
183.573333333,-222.756,21.7825,-2.50941,9.28577,-9.24464,1.7019,-1.13774,7.99229,3.47966,7.92539,-3.16223,2.00441,1.80624,8.09027,0.134493,2.67914,-3.15522,7.39354,2.55332,3.11881,-2.53423
183.594666667,-218.597,28.761,3.39174,7.06343,-10.0511,-1.94979,-0.913805,9.72298,7.42741,6.06396,-1.22063,0.536438,0.633972,4.05404,0.941345,3.7852,-3.73215,-1.35206,-3.25289,4.13443,-0.388101
183.616000000,-230.476,30.7991,3.00673,4.26611,-11.4817,-0.952434,-2.38128,10.368,6.86497,6.1824,-3.35262,5.0523,-0.0735998,2.79047,-1.72882,0.244998,-8.51698,-3.69538,-1.90899,5.47138,1.3032
183.637333333,-236.603,35.1088,4.62414,10.9582,-8.1691,-0.432405,2.78372,7.24616,11.7056,4.49391,-1.7309,5.27803,4.16331,4.44644,0.32169,0.140382,-8.04793,-2.29428,-3.81393,2.92583,-0.358737
183.658666667,-240.952,30.9562,8.26297,8.60298,-9.00061,1.29272,1.53898,10.5307,8.3961,5.63701,-0.0960022,7.61668,3.36446,4.29751,-1.28002,-0.348138,-9.70103,-2.89863,-2.92209,0.537615,-0.0260839
183.680000000,-245.981,33.9718,12.2485,9.89639,-9.94246,2.5672,-0.257465,8.7471,5.70957,5.37364,-0.713885,5.20732,1.82965,2.94979,1.65689,1.89637,-6.63057,-2.17918,-6.14926,3.29597,0.558999
183.701333333,-244.906,33.5738,13.002,13.1734,-9.04724,2.77349,-1.98154,4.4623,2.76424,6.06747,-1.13578,6.34976,-0.856309,5.52112,3.8365,2.9231,-6.17908,-0.491022,-6.11854,2.37631,-0.9743
183.722666667,-253.575,39.9283,8.01402,13.7983,-9.72794,4.4532,-0.18432,7.51116,6.39169,5.97844,-4.83515,5.16386,-2.46584,7.2845,2.88031,2.79792,-7.57463,0.673876,-8.43315,-0.988457,2.05237
183.744000000,-259.934,48.3916,4.6899,19.3535,-16.3752,7.5598,-6.74693,8.70786,1.35745,8.62621,-7.63871,8.82022,-3.97694,6.0346,2.80393,3.43559,-2.97664,-2.23987,-4.18341,-2.39926,7.27981
183.765333333,-263.623,51.1557,2.7402,16.7072,-12.9034,7.5197,-5.55885,6.96715,4.13737,12.8918,-6.98788,8.23617,-6.76037,6.74868,3.37647,2.01446,-2.11275,-3.04749,-2.79757,-2.81187,3.98003
183.786666667,-265.608,53.6003,-3.78556,18.1126,-10.5807,5.71174,-0.650529,6.61242,3.9088,10.0005,-9.94531,6.0485,-4.64143,6.32642,6.50096,1.51832,-2.62745,-3.58567,-3.17451,-0.833331,2.91821
183.808000000,-270.641,56.8422,-1.68554,20.7155,-8.033,5.16417,-4.65094,2.83766,2.66306,8.68627,-10.2669,7.09003,-4.05964,5.08956,5.9781,1.67981,0.452449,-1.95752,-4.99326,-0.982666,3.98521
183.829333333,-271.298,56.8799,0.0729373,19.5254,-7.9039,4.74446,-4.22184,4.2876,4.23858,6.6187,-10.4944,8.83838,-2.80438,5.8928,4.6314,2.62876,-3.27869,-1.25092,-5.83224,-1.49149,3.3635
183.850666667,-270.226,56.9653,0.584475,20.1221,-10.7867,3.90569,-4.00258,3.73524,4.08266,9.56687,-8.49892,9.11609,-6.16292,3.43486,1.27994,3.16263,-0.150719,-0.135478,-0.794622,-0.143353,3.08139
183.872000000,-269.126,54.9693,-0.289212,20.4214,-11.44,5.24062,-5.11825,3.52559,8.26109,12.4577,-6.76408,7.85335,-8.92742,5.00667,2.75542,3.68283,-2.78875,-2.24474,-1.97054,-1.51578,4.28639
183.893333333,-270.979,47.8821,-0.474865,21.7639,-10.2841,11.6488,-0.973627,5.01191,3.81614,10.8421,-8.21164,5.06824,-5.5932,2.51652,0.802057,3.17395,-2.32953,1.98616,1.22884,-1.05378,3.96721
183.914666667,-265.72,40.8914,7.18955,21.0247,-13.9221,14.5704,-7.18633,5.25675,0.416889,14.8782,-4.17331,5.62439,-3.7298,5.82334,0.446653,1.37743,-6.56923,0.670261,0.238461,-2.44412,2.69822
183.936000000,-265.154,38.7119,5.12054,16.4194,-14.0699,14.0014,-7.35934,7.41445,-0.137606,11.2193,-6.87675,6.81307,-4.35945,7.73759,3.70887,5.75304,-4.15547,-0.0559064,2.64684,-0.845449,2.77831
183.957333333,-261.365,37.2186,12.1225,13.0452,-12.8248,11.1007,-4.88965,12.9217,2.5053,7.81641,-3.12261,12.046,-8.28951,6.2011,-0.315197,1.97661,-6.03025,-1.06934,-5.19834,2.76978,2.09047
183.978666667,-253.086,36.3329,10.6848,9.3914,-8.74315,9.04424,-6.11271,12.0592,2.41881,5.09468,-0.192071,9.97887,-5.22468,8.42443,-3.98035,5.6801,-6.53311,-1.2334,-4.08653,4.24104,-1.57012
184.000000000,-251.31,34.3395,11.6125,7.39362,-4.69887,12.455,-6.65012,10.6839,2.4239,5.66237,1.58231,7.36436,-6.02629,5.7131,-5.19145,9.00514,-5.8866,0.43884,-7.02369,3.5403,-2.62126
184.021333333,-251.214,29.9104,14.8551,4.73115,-5.80291,10.1832,-8.22129,4.91243,-0.480925,4.36554,1.4753,9.86937,-2.4582,7.03169,-0.838805,4.52334,-5.75678,4.51173,-1.37285,4.04037,-1.01879
184.042666667,-247.315,33.4311,12.1609,4.23242,-4.21674,8.59738,-7.9392,5.72506,3.37553,1.11604,0.813187,6.45907,-2.87402,4.14929,-2.57679,7.39952,0.489203,1.96192,-1.68869,3.19928,1.02232
184.064000000,-250.033,34.5449,11.7569,7.31843,-0.0419068,9.20955,-7.09182,2.96357,-3.48652,4.41241,6.19433,6.29204,-5.03431,3.39219,-2.0025,8.60635,-0.876733,0.0293808,-2.75771,2.93699,1.40404
184.085333333,-248.757,34.5925,5.15971,8.68626,1.4772,11.4501,-10.8755,3.1958,-5.85172,7.50035,2.58161,6.07121,-4.24653,9.69785,-1.93466,12.8756,-5.84335,-0.110814,-1.8671,4.64576,0.607512
184.106666667,-248.375,33.7843,5.60735,5.85865,-0.161138,7.9169,-7.58139,0.880012,1.97589,6.20225,1.66817,3.01851,-3.64413,6.02213,0.52501,13.1057,-2.20551,1.35415,-0.63356,4.9114,3.80563
184.128000000,-248.681,33.7102,5.09168,7.6703,0.889292,7.16092,-9.3658,-1.13725,-0.520546,7.52912,4.10269,3.9226,-2.59896,7.19248,-0.543822,11.026,-1.58656,2.07693,-0.146126,4.94874,3.1131
184.149333333,-249.717,31.059,4.65591,8.64281,0.778116,6.31959,-7.04392,-0.13385,0.997829,7.28742,2.2216,2.17616,-3.33247,6.66476,0.884242,10.4602,-2.48914,5.26534,3.69551,4.88409,1.53301
184.170666667,-247.17,29.275,1.32122,8.43429,-0.336779,4.70059,-8.87489,-2.58072,0.188054,8.25474,4.20427,5.58521,-1.18673,6.49888,3.29577,10.4972,-2.33161,6.3618,2.299,7.18494,4.39588
184.192000000,-244.841,29.9751,2.4253,11.661,0.30245,6.27892,-8.17683,-1.85079,4.87935,10.4308,0.959657,1.4637,-3.93085,5.19229,3.02842,10.8221,-2.52239,4.8651,-0.816664,6.00518,1.76764
184.213333333,-245.34,29.452,1.28531,14.9073,-0.387546,8.79414,-11.5023,-0.0589585,3.39664,9.66412,-1.22424,3.61487,-6.41966,4.56834,2.36923,10.6232,-3.63774,4.58225,-0.96058,7.03189,-0.0598716
184.234666667,-242.879,26.1727,6.90642,16.2201,0.337751,11.5219,-8.06896,2.54514,4.1008,12.5475,1.74659,3.17732,-6.94718,5.0025,-0.704735,7.02991,-6.02183,2.18608,-1.24929,3.79042,-4.38982
184.256000000,-246.161,25.3225,7.75461,15.5435,3.31366,12.1642,-5.60112,-0.846142,4.37207,9.53906,-1.66181,1.20998,-6.09006,3.2662,-0.291635,8.82185,-3.74093,1.60727,-0.775185,4.64876,-1.50789
184.277333333,-244.804,32.0108,3.73387,16.0962,-2.6313,11.6294,-7.46539,-0.609449,3.12752,12.6673,3.05129,1.71816,-7.15085,3.62407,-2.08901,6.14524,-3.85109,5.65142,-1.47903,5.33212,-2.61048
184.298666667,-248.321,32.6529,3.05852,15.2719,-4.9416,8.62248,-10.0505,1.5254,5.26708,14.7489,2.59714,4.57884,-7.0272,7.13198,-4.18464,4.31001,-4.97425,2.97157,-1.37704,6.75749,-4.37184
184.320000000,-251.299,29.95,3.23582,13.9359,-5.05529,10.8143,-13.4287,-1.96572,0.61612,12.1215,1.71985,5.45638,-6.49123,7.23644,-2.59059,12.995,-0.635902,2.51561,2.31756,9.38242,1.0643
